67, F, W, Y,44000,168292,2,1
31, F, B, N,53000,137523,6,1
43, M, B, N,45000,52546,3,0
28, F, B, N,59000,96898,5,0
55, F, B, N,48000,39374,9,9
46, M, B, Y,28000,167354,0,0
46, M, W, N,35000,152806,4,8
63, M, B, Y,55000,27974,6,7
63, M, B, N,61000,140775,1,3
48, M, B, Y,48000,30109,8,3
45, M, B, Y,49000,156445,2,9
22, M, W, Y,42000,143187,7,8
26, F, B, N,58000,69493,2,4
67, M, B, Y,28000,45375,9,6
55, F, B, N,48000,35055,9,0
66, F, W, N,23000,114718,0,9
48, F, W, N,59000,15961,9,4
56, F, W, Y,42000,76377,6,3
68, F, W, N,43000,153893,3,0
37, F, W, N,29000,101608,9,8
32, F, B, Y,29000,85077,8,5
44, M, W, N,28000,74079,0,1
66, F, W, N,35000,136143,3,2
64, F, W, N,62000,139178,7,7
29, M, B, Y,41000,15782,1,9
64, M, B, N,50000,91917,5,8
47, F, W, N,63000,97806,5,9
48, M, W, Y,44000,159068,3,5
65, M, B, N,57000,31262,7,9
29, M, B, Y,24000,11154,6,0
26, F, B, Y,66000,13207,0,2
60, M, B, Y,46000,79912,9,2
58, M, W, Y,32000,19770,7,6
37, F, B, N,25000,16865,5,0
52, M, W, N,49000,11139,1,4
35, F, B, Y,24000,48625,2,2
52, M, B, N,46000,166078,1,6
28, M, W, Y,26000,144541,6,4
44, M, B, N,65000,81621,4,9
20, F, W, N,23000,112331,1,5
52, F, W, Y,49000,73551,8,8
65, M, B, N,68000,97319,6,3
50, M, B, N,61000,73292,2,8
22, F, W, N,53000,40897,0,5
26, M, W, Y,43000,136849,7,7
65, F, B, Y,48000,53842,6,6
27, M, B, N,66000,61414,2,4
55, F, W, Y,22000,20110,4,7
48, M, B, Y,21000,125252,1,8
60, F, W, Y,55000,146738,8,1
29, M, B, Y,67000,46518,9,6
37, M, B, N,48000,55467,2,3
20, M, W, N,42000,16606,9,0
53, F, B, Y,65000,131727,1,3
36, M, W, Y,21000,23664,4,0
50, M, B, N,27000,86594,1,7
25, M, B, N,69000,121905,5,8
57, F, W, Y,29000,127353,1,5
30, M, W, Y,40000,22329,1,4
28, M, W, Y,69000,92290,9,4
65, F, W, N,39000,100487,2,8
27, M, W, N,33000,105338,8,0
57, F, B, Y,32000,36917,3,6
22, M, B, Y,60000,106199,4,6
33, F, B, N,47000,145859,1,7
28, F, W, Y,44000,131569,9,1
50, F, B, Y,60000,87900,3,6
44, M, B, Y,28000,63099,2,7
58, F, W, Y,60000,102149,7,0
42, F, W, N,23000,157698,0,6
26, F, W, Y,42000,13581,1,8
28, M, W, Y,33000,35825,9,9
43, M, W, Y,48000,111179,3,4
62, M, B, Y,33000,83377,4,1
49, M, B, N,41000,32479,8,0
30, F, W, Y,22000,142811,5,2
31, M, W, Y,46000,150169,8,5
30, M, W, N,61000,169114,9,8
21, F, W, Y,32000,76343,1,2
40, M, W, N,51000,46259,6,4
52, M, B, Y,25000,140057,3,7
55, F, W, N,32000,119754,6,4
27, M, W, N,62000,53789,2,5
33, F, W, N,23000,40933,3,7
49, M, W, N,54000,64453,5,0
26, F, W, N,39000,118587,5,1
20, F, B, Y,40000,164566,1,4
34, M, W, Y,43000,133580,3,3
51, F, W, N,67000,19215,6,4
61, M, W, Y,67000,52075,5,6
57, F, B, N,63000,64439,7,6
21, M, W, Y,35000,72971,7,5
55, M, W, Y,67000,112645,4,7
47, F, W, N,32000,45214,1,1
67, F, W, Y,35000,160703,9,8
39, F, W, N,39000,90570,2,5
64, F, W, Y,43000,136317,3,9
61, M, B, Y,58000,147512,0,1
33, M, B, N,56000,158324,7,8
60, F, B, N,55000,31831,1,7
36, M, W, N,68000,46527,5,7
42, F, W, Y,30000,49598,2,8
48, F, W, Y,62000,56697,2,4
48, M, B, N,23000,158113,5,5
36, F, B, N,59000,56367,8,1
38, F, W, N,28000,30449,0,8
34, F, B, N,39000,157038,2,8
65, F, B, Y,55000,19229,2,9
49, F, W, N,26000,98429,8,1
53, F, B, N,35000,15253,9,3
38, F, B, N,36000,160393,0,2
45, M, W, N,41000,116609,4,9
46, M, B, Y,24000,18124,7,2
20, M, B, Y,32000,23883,0,2
43, M, W, N,40000,156277,4,8
49, F, W, Y,22000,37098,9,4
61, F, W, N,47000,97636,6,6
29, M, B, N,64000,10009,4,9
51, F, W, Y,64000,61938,6,0
41, F, B, N,23000,17374,5,8
24, M, B, N,31000,70499,0,3
29, F, B, N,43000,130828,8,6
36, M, B, N,51000,152244,1,0
45, F, W, N,62000,98991,6,6
51, M, W, Y,37000,66792,3,9
22, M, W, Y,20000,87420,4,7
62, F, B, Y,21000,40194,1,7
24, M, B, Y,69000,154049,4,5
37, F, W, Y,51000,48969,5,3
51, M, B, N,52000,15728,8,4
29, F, B, N,48000,28057,3,9
39, F, B, Y,69000,61489,5,8
68, F, W, N,68000,58307,9,1
22, F, W, Y,27000,128169,4,9
32, M, W, N,34000,109137,8,7
24, M, B, Y,45000,114009,2,6
28, M, W, Y,35000,71981,5,5
62, F, W, Y,37000,145859,4,9
40, F, B, Y,52000,60156,4,3
58, M, B, Y,49000,135609,6,1
68, M, W, N,26000,30765,5,9
23, F, B, N,68000,41475,6,6
51, F, W, N,42000,64271,0,1
33, F, W, N,46000,109763,5,1
32, M, B, Y,36000,117357,7,8
67, F, B, Y,29000,92735,0,5
60, M, W, Y,21000,24708,4,3
31, M, B, N,64000,158207,5,6
42, F, B, Y,52000,85328,7,5
45, F, B, Y,47000,166500,6,4
47, F, W, N,55000,49027,2,2
46, M, W, Y,66000,110364,3,7
38, M, W, N,37000,118699,5,6
58, M, W, Y,58000,73514,9,7
40, M, B, Y,39000,104011,0,6
57, M, B, Y,35000,23385,7,7
26, M, B, Y,54000,102141,8,0
64, F, W, Y,58000,113752,9,1
46, M, W, N,36000,41175,9,1
59, F, B, Y,32000,132818,6,1
29, F, W, Y,42000,101799,3,9
21, F, W, Y,51000,132408,8,1
42, M, W, Y,29000,72905,1,4
33, F, W, Y,60000,153900,8,4
58, M, W, N,36000,56743,1,2
63, M, B, Y,63000,46496,3,6
55, F, W, Y,34000,19225,7,3
32, F, B, Y,56000,93482,9,6
21, M, B, N,37000,41042,1,3
22, F, B, N,44000,162086,5,3
43, F, W, N,20000,125177,0,6
51, F, B, Y,41000,92566,2,8
59, M, B, N,30000,56469,2,4
37, M, B, N,41000,82156,4,8
58, M, W, Y,43000,168840,9,5
65, F, W, Y,41000,19480,7,0
24, F, W, Y,51000,75817,6,9
45, F, W, N,59000,125079,1,7
67, M, B, Y,36000,139964,3,5
53, M, W, Y,23000,13665,2,4
23, M, B, Y,47000,96858,4,5
20, F, W, N,42000,53724,6,6
61, F, B, N,64000,169234,2,0
34, F, W, N,53000,140101,4,1
63, M, W, Y,41000,126915,4,6
43, F, W, Y,43000,155190,1,2
62, M, W, N,36000,108161,8,8
48, M, W, N,55000,34347,5,6
62, F, W, Y,37000,18060,8,4
64, M, B, Y,59000,111164,8,0
69, M, B, N,30000,119587,4,1
41, M, B, Y,60000,58212,9,3
56, M, W, N,33000,32943,1,8
54, M, B, N,65000,58898,7,9
57, M, B, N,27000,118829,7,3
46, M, B, N,48000,46045,0,5
25, M, W, Y,67000,141240,9,8
40, F, W, N,56000,82821,9,3
59, M, W, N,50000,65442,0,7
25, F, W, Y,26000,41658,4,2
65, F, W, Y,29000,46728,5,8
32, F, B, N,34000,136765,2,2
63, F, B, Y,30000,65601,4,7
50, F, W, Y,59000,65871,1,6
27, M, W, N,53000,24986,6,8
42, F, B, Y,65000,156825,5,4
26, M, W, Y,58000,45119,3,4
42, F, W, Y,23000,114674,7,9
51, M, B, N,22000,91720,1,9
34, F, W, Y,21000,124840,2,1
57, F, W, N,21000,33084,7,4
60, M, W, Y,29000,148030,7,9
28, M, B, Y,60000,141714,8,5
67, F, B, N,44000,162499,3,7
33, F, W, Y,29000,16119,1,7
44, M, W, N,53000,149287,7,2
43, M, W, Y,28000,18403,2,2
25, M, W, Y,49000,96070,2,0
60, M, B, Y,20000,83272,4,5
48, F, B, N,40000,15225,7,1
46, F, W, N,66000,74076,1,7
39, M, W, Y,44000,11762,3,5
32, M, W, Y,55000,141527,1,3
38, M, B, N,30000,156725,8,4
21, F, W, Y,30000,60699,0,1
42, M, B, Y,43000,121701,6,0
37, F, B, N,50000,81945,9,7
31, F, W, N,31000,10060,7,1
63, F, W, N,34000,111365,2,3
65, M, W, N,42000,20540,6,3
44, F, B, N,37000,156423,5,0
41, M, B, N,34000,138820,2,4
64, M, B, N,31000,52372,4,3
23, F, B, Y,42000,132688,4,3
59, F, W, N,64000,45083,3,4
20, F, W, N,22000,166448,6,0
55, F, B, Y,49000,165921,9,5
38, M, W, Y,34000,150169,8,5
48, F, W, N,34000,54285,8,5
58, F, B, N,64000,139418,9,9
55, F, W, N,23000,123440,6,6
48, M, W, N,27000,141100,1,2
27, F, B, N,22000,45264,8,0
25, F, W, N,60000,121019,0,8
29, F, B, Y,68000,169538,7,8
62, F, W, N,44000,88801,9,1
36, F, W, N,32000,13396,3,6
21, F, W, Y,67000,15783,2,7
50, F, B, Y,66000,156576,0,2
41, M, B, N,57000,21524,5,3
57, M, B, Y,38000,158078,5,8
23, F, B, N,24000,24524,6,9
25, M, W, Y,30000,29870,5,1
33, F, B, Y,42000,12812,1,3
32, M, W, Y,65000,43251,6,9
36, M, W, Y,66000,50006,2,8
66, M, B, N,34000,83515,4,4
34, M, B, Y,22000,132476,5,5
25, F, W, Y,43000,128528,3,8
39, M, B, Y,35000,53241,8,5
33, M, B, Y,30000,106837,1,9
42, M, W, Y,28000,108208,2,5
20, M, W, Y,62000,150963,6,3
44, M, B, Y,66000,160405,1,9
20, F, B, N,68000,61465,3,0
49, F, W, Y,53000,57804,2,4
32, F, B, N,49000,37436,7,6
40, M, B, N,40000,120383,4,7
63, F, B, N,58000,129033,8,9
26, M, W, Y,21000,132030,6,5
39, M, B, N,43000,67668,5,7
53, M, W, Y,54000,112938,0,2
39, F, B, N,42000,49505,1,8
36, M, B, N,50000,108094,1,7
29, M, B, Y,40000,47856,8,5
42, F, W, N,52000,107504,0,8
40, M, W, Y,46000,70128,8,8
47, F, W, N,24000,133761,0,6
30, F, B, N,39000,134935,3,7
66, F, W, Y,31000,92606,5,5
33, F, W, Y,49000,65000,9,3
24, M, W, Y,20000,142078,9,7
45, M, B, Y,61000,31471,5,3
27, F, W, N,54000,135904,5,7
52, F, W, Y,30000,105279,9,4
20, F, W, Y,36000,96734,6,6
63, M, W, Y,63000,151167,0,9
38, F, W, N,41000,34860,5,9
22, M, B, N,36000,160001,6,9
41, F, B, Y,26000,28039,1,8
42, F, W, N,30000,35005,4,9
23, F, B, Y,64000,78036,2,1
65, M, W, N,24000,127534,0,7
65, F, B, Y,38000,99533,0,8
59, F, B, Y,56000,18009,2,4
34, M, W, N,20000,117008,1,0
38, M, B, N,68000,117652,4,9
37, F, W, N,52000,145217,5,2
26, M, B, Y,60000,146630,5,1
52, F, W, Y,64000,68913,4,2
50, M, B, N,56000,104238,6,1
63, M, W, Y,34000,37407,0,7
36, F, W, Y,35000,106758,5,9
57, M, W, N,58000,169618,5,2
24, F, B, Y,38000,148602,3,2
30, M, B, N,28000,165218,7,3
66, M, W, N,38000,82366,8,2
33, M, W, Y,42000,97512,1,8
21, F, B, N,69000,153439,4,2
30, F, W, Y,64000,23669,8,1
61, F, W, N,60000,64765,5,9
34, F, W, N,68000,87928,8,8
64, M, B, Y,53000,27402,8,1
55, F, B, Y,67000,113415,7,0
31, F, B, N,28000,92496,4,3
49, M, W, Y,47000,118183,3,9
36, F, B, Y,30000,20298,2,7
49, F, W, Y,67000,31105,8,1
20, M, B, Y,58000,61842,6,4
65, M, W, Y,23000,123251,7,1
59, F, W, N,22000,28919,2,2
29, M, W, N,67000,30361,0,3
41, M, B, Y,21000,147964,7,8
33, F, W, N,52000,42053,0,5
61, F, W, N,58000,33488,3,3
67, M, B, N,66000,53383,5,4
43, M, W, N,67000,156668,7,8
37, F, B, N,55000,94380,7,1
23, M, B, Y,67000,144738,1,7
33, F, B, N,25000,153188,2,2
26, F, B, Y,63000,126788,9,4
57, F, W, N,35000,88434,1,9
50, F, B, Y,54000,21608,9,6
56, F, W, N,60000,146456,8,5
52, M, B, Y,36000,23199,7,1
46, F, B, Y,62000,78998,7,3
42, M, W, N,35000,139571,2,9
47, M, B, Y,60000,17019,6,9
49, M, B, N,35000,40459,9,7
40, F, B, Y,21000,56228,0,9
27, M, B, Y,58000,29584,6,0
33, F, B, N,36000,29967,4,9
60, M, B, N,40000,157069,6,7
39, M, B, N,32000,25078,1,2
44, M, W, N,33000,127661,5,9
60, F, W, N,53000,156374,8,8
41, F, B, N,49000,140357,7,1
67, F, B, N,32000,75334,8,4
44, F, B, Y,54000,115076,0,5
47, M, W, N,33000,168659,5,0
42, M, W, N,56000,81998,0,2
59, F, W, N,29000,42295,8,1
33, F, W, Y,68000,69189,8,9
27, F, W, Y,46000,166569,5,8
51, M, W, Y,58000,104147,5,1
20, M, W, N,60000,118054,2,5
42, M, W, N,47000,24889,0,1
21, M, W, N,25000,13780,7,8
63, M, W, Y,55000,116201,0,1
62, F, B, N,37000,93429,0,3
31, F, W, Y,53000,106680,4,2
54, F, B, N,59000,165133,4,8
58, F, B, N,25000,22191,5,1
20, F, W, N,36000,30498,9,2
26, M, B, Y,51000,31372,9,4
64, F, W, N,68000,124488,4,2
68, M, B, N,50000,138791,7,2
37, M, B, Y,24000,45774,2,9
37, F, B, Y,26000,141411,9,8
37, F, B, Y,60000,53206,0,5
40, M, B, N,58000,143956,9,6
34, F, B, N,33000,83994,4,3
57, M, B, Y,35000,48828,2,3
45, F, W, N,55000,169257,9,6
41, M, W, Y,68000,156186,2,8
47, F, B, N,65000,82541,1,6
48, M, W, N,27000,89814,4,1
60, M, W, N,58000,96948,6,6
64, M, W, N,56000,24413,0,6
46, M, B, N,58000,126488,8,4
52, F, B, N,35000,69922,2,1
21, M, W, N,36000,167285,8,1
69, F, W, Y,20000,108515,1,9
27, F, W, Y,20000,34266,8,4
42, F, B, Y,45000,19887,3,9
69, F, W, N,50000,108948,5,7
32, F, W, N,66000,110451,2,7
34, M, W, N,27000,53958,0,2
47, M, B, N,32000,162083,0,2
42, F, W, Y,47000,169902,9,9
21, M, W, N,44000,36026,7,3
49, M, W, N,41000,30217,0,5
21, M, W, Y,22000,167594,1,0
41, M, W, N,38000,109626,2,3
40, M, B, Y,55000,167279,6,7
67, F, W, N,41000,161813,9,6
26, M, B, Y,31000,23914,1,8
51, M, B, N,59000,141970,6,2
42, F, B, Y,57000,125492,9,4
41, M, W, Y,25000,69799,2,6
20, M, W, Y,69000,33276,5,2
32, M, W, N,52000,68638,1,4
59, M, W, N,43000,144832,9,9
58, F, W, N,25000,96305,3,6
56, F, B, N,20000,21596,7,5
66, M, B, Y,32000,43294,2,8
58, F, W, N,69000,156612,9,9
32, M, W, N,40000,113959,1,3
28, M, B, N,47000,78056,4,5
26, M, B, Y,36000,166291,9,6
60, F, B, Y,50000,124180,1,1
36, M, W, N,35000,85930,8,6
41, M, B, Y,22000,25296,4,0
53, F, B, N,37000,110030,7,5
38, F, B, N,61000,108427,1,3
46, M, W, Y,59000,56597,9,9
20, M, B, N,64000,100246,3,8
50, F, B, N,55000,134939,0,1
21, M, B, N,53000,143932,8,6
25, F, W, N,22000,132840,6,8
38, F, W, N,24000,45571,7,5
33, M, W, Y,32000,56084,9,4
31, M, W, Y,24000,165718,7,5
67, M, W, Y,55000,55965,2,5
50, M, B, N,21000,51750,2,3
54, M, W, Y,51000,80395,4,9
33, M, W, Y,58000,66643,1,5
37, M, W, N,63000,44243,3,2
29, M, B, Y,65000,109775,8,1
33, F, W, Y,64000,74527,1,8
54, F, W, Y,62000,125413,6,6
63, M, W, N,68000,106081,1,9
63, M, W, N,41000,94476,3,3
52, M, W, Y,24000,63336,4,9
26, M, B, N,32000,125220,5,6
30, F, W, N,50000,143815,4,5
61, F, W, Y,31000,18469,4,1
65, M, B, Y,21000,118993,1,6
45, F, W, Y,57000,123001,4,5
24, F, B, Y,69000,128130,2,7
61, M, W, Y,42000,56735,4,3
22, F, W, N,69000,40709,2,3
52, F, W, N,52000,69329,8,4
26, F, W, Y,43000,103103,0,2
51, M, B, N,20000,101819,5,2
54, M, B, N,52000,25094,8,1
33, M, B, Y,42000,118926,5,9
61, M, B, N,51000,101872,6,1
40, F, W, Y,29000,49654,0,7
24, M, B, Y,22000,167138,3,9
36, M, W, Y,60000,111800,7,3
41, F, B, N,42000,52931,3,7
45, M, W, Y,61000,96011,6,6
38, F, W, N,51000,151817,8,0
67, F, W, N,49000,65005,8,4
68, M, B, Y,24000,77048,9,8
28, F, W, N,56000,163578,2,6
26, F, W, N,32000,16328,1,7
37, F, B, N,35000,155034,7,0
30, F, B, N,58000,134809,7,4
47, M, W, N,59000,139653,4,3
27, F, B, N,48000,142938,2,4
56, M, B, Y,51000,110826,6,0
51, M, B, Y,26000,64786,1,7
53, F, B, Y,39000,44478,8,5
48, M, B, Y,28000,82474,8,3
67, F, W, Y,28000,17409,6,7
42, M, B, N,60000,92334,8,9
58, F, W, Y,37000,50181,3,9
24, F, W, Y,20000,128423,4,2
26, F, B, N,37000,50159,4,0
57, F, W, N,45000,129008,2,8
52, F, B, N,34000,110357,9,2
60, M, B, N,60000,121667,4,6
31, F, W, Y,56000,19688,4,5
40, M, B, N,26000,22605,6,8
28, F, W, Y,48000,80265,2,3
61, F, W, N,56000,45837,3,0
37, M, B, N,31000,87360,1,6
34, M, W, N,52000,37836,1,1
64, M, B, Y,38000,87656,2,5
52, F, W, Y,55000,93297,0,4
25, F, W, N,62000,11422,8,8
30, M, W, Y,60000,47619,5,5
67, F, B, N,54000,114219,3,8
41, M, B, N,42000,121749,2,9
60, F, W, N,36000,43776,9,5
34, F, B, Y,54000,74998,1,9
66, F, W, Y,36000,147660,7,8
59, M, W, N,20000,21465,4,5
46, F, W, Y,33000,37358,7,2
58, M, W, Y,22000,25686,2,3
24, M, B, Y,57000,24401,2,8
53, M, W, Y,56000,113141,7,3
22, F, W, Y,34000,44156,9,7
44, M, W, Y,47000,131234,4,6
39, F, B, Y,22000,162905,3,2
54, F, W, N,26000,56382,4,3
62, F, B, Y,40000,83845,6,8
61, M, B, N,65000,102828,4,8
25, F, B, Y,52000,67626,1,2
42, M, W, N,20000,28808,6,3
58, F, B, Y,54000,123053,8,3
22, M, B, N,46000,115703,6,6
30, F, W, Y,31000,123584,8,9
47, F, B, Y,43000,95783,8,7
55, F, W, N,24000,25243,9,1
41, F, B, N,44000,24191,6,3
26, M, W, Y,36000,41567,1,3
40, M, W, Y,26000,90773,0,1
30, M, B, N,44000,31231,9,1
46, F, B, Y,63000,87388,9,6
42, F, B, Y,30000,113953,3,6
56, M, W, N,40000,86326,0,6
64, M, W, N,65000,90322,1,0
42, M, W, N,31000,85448,7,1
24, F, B, Y,35000,81164,0,1
66, M, B, Y,63000,95684,0,0
56, M, W, Y,67000,42073,9,1
25, F, B, Y,58000,106504,6,9
25, M, W, N,23000,168737,9,9
29, F, W, N,50000,45005,4,3
44, M, W, Y,45000,88677,1,4
46, F, W, N,41000,44208,9,1
35, M, W, Y,37000,55028,6,5
36, M, W, Y,63000,96227,3,0
51, F, B, N,47000,37984,1,0
28, F, B, Y,50000,125903,2,5
34, M, B, Y,20000,169537,5,1
40, F, B, N,45000,120549,5,6
47, F, W, Y,35000,117129,3,3
29, M, W, N,24000,151418,5,5
34, F, W, Y,42000,121852,3,0
31, F, B, N,59000,162531,1,5
34, F, B, Y,39000,76802,4,4
66, F, B, Y,37000,82481,3,7
51, F, B, Y,67000,101235,1,8
38, M, W, N,21000,54835,5,3
49, F, W, N,41000,26132,0,1
27, M, W, N,24000,142772,8,4
55, M, B, N,26000,46811,9,7
35, F, B, Y,50000,23572,4,5
41, F, B, N,51000,38200,4,5
47, F, W, Y,33000,28583,0,8
64, M, W, N,37000,28403,4,9
65, M, B, Y,55000,124291,2,1
56, M, B, N,61000,46179,4,4
22, F, B, Y,36000,30118,4,3
55, M, W, N,64000,157973,7,3
28, F, W, N,41000,28580,4,3
59, M, W, Y,39000,110094,0,5
36, M, W, N,63000,143410,6,9
68, M, W, N,38000,111705,1,7
32, M, W, Y,62000,41302,2,8
58, M, W, N,57000,14211,4,6
30, F, B, Y,43000,132864,4,8
39, F, W, Y,64000,102701,6,5
50, F, W, N,29000,68446,1,9
65, F, W, Y,56000,35049,5,0
28, F, W, N,26000,144427,5,3
67, F, B, N,31000,24308,1,8
60, M, B, Y,24000,135616,6,0
58, F, B, N,40000,80019,9,9
61, M, B, Y,54000,29382,1,6
54, F, W, N,69000,44065,0,9
69, F, B, N,65000,137130,5,0
32, M, B, Y,66000,156685,0,8
40, F, B, N,66000,18766,6,0
47, M, B, Y,57000,168284,4,5
34, F, W, Y,27000,15755,9,5
53, M, W, Y,60000,12654,1,9
35, M, W, N,56000,108415,8,8
35, F, B, N,69000,137243,3,5
66, M, B, N,21000,133062,6,1
46, F, W, N,24000,106085,2,2
55, M, W, Y,57000,154633,0,5
57, M, B, N,32000,51018,1,1
69, M, W, N,63000,150412,2,3
37, F, W, Y,22000,146830,6,1
68, M, B, N,34000,120486,3,6
20, F, B, N,21000,45929,9,9
31, M, W, Y,22000,20554,1,3
34, F, W, N,64000,88197,8,5
40, F, B, Y,51000,72718,4,7
59, F, B, Y,55000,61617,4,9
35, F, B, N,41000,129866,7,4
57, F, W, Y,54000,129334,3,7
58, M, B, Y,47000,169300,7,6
28, M, W, Y,40000,98742,9,1
25, M, B, N,43000,31204,9,3
57, F, W, N,50000,128245,3,1
67, F, W, N,37000,77596,4,8
27, M, B, N,68000,87310,8,0
49, F, W, N,64000,167385,8,4
39, M, B, Y,37000,105428,0,4
47, M, W, Y,21000,143155,7,6
48, F, W, N,47000,85626,3,7
50, M, W, N,63000,105299,8,0
67, F, B, N,46000,158135,6,1
52, F, W, N,65000,69135,7,5
25, M, W, N,46000,89861,6,9
31, M, B, Y,67000,80631,0,5
26, F, W, Y,56000,25260,2,3
38, M, B, Y,49000,146344,0,1
40, M, W, Y,28000,14262,9,0
31, F, B, Y,36000,13227,5,2
69, M, B, Y,35000,142856,2,7
55, F, B, N,29000,153906,6,2
37, F, B, Y,34000,81970,6,3
64, M, B, Y,67000,73067,5,1
20, M, W, N,56000,110266,4,0
26, F, W, N,65000,10563,9,1
47, F, W, N,61000,106473,3,1
68, M, W, N,20000,156880,3,3
55, F, B, Y,64000,86891,8,9
41, M, W, Y,68000,16584,7,0
61, M, B, Y,51000,143682,6,0
27, M, B, N,27000,115366,1,9
49, F, B, Y,63000,79577,3,6
40, F, B, Y,63000,126317,9,3
23, F, W, Y,53000,34628,4,2
41, M, W, Y,26000,11060,1,7
44, M, B, N,49000,80624,5,5
56, M, B, N,20000,91355,9,3
67, M, W, Y,63000,158792,7,7
30, M, B, Y,31000,166811,1,1
37, M, B, Y,69000,16428,8,9
52, F, W, N,46000,74328,4,4
24, M, B, Y,35000,118051,8,4
30, M, B, Y,22000,124888,4,2
37, F, B, N,30000,66741,1,3
66, M, B, Y,52000,53326,2,8
20, M, B, Y,60000,71254,8,3
23, M, B, N,23000,116709,2,4
40, F, W, N,24000,154561,0,4
45, F, W, N,27000,16938,8,9
54, F, B, N,28000,159425,3,4
57, F, W, Y,52000,163205,3,5
32, M, W, Y,59000,126643,7,4
51, F, W, Y,39000,69927,2,7
58, F, B, N,49000,21583,8,5
58, M, B, N,56000,85792,0,9
47, M, W, N,51000,64635,5,4
41, M, W, N,44000,49518,0,6
36, M, B, Y,64000,81199,8,9
25, F, W, Y,69000,27984,4,3
59, F, W, Y,32000,166845,8,1
24, F, B, Y,65000,12321,9,4
41, M, B, N,61000,43264,6,4
68, M, W, Y,57000,127623,6,4
36, M, B, N,60000,120627,4,1
49, F, B, N,40000,71873,6,9
31, F, B, N,26000,121995,6,9
31, F, B, N,31000,59734,9,5
66, F, W, N,45000,125391,9,6
54, F, W, N,31000,146807,1,7
57, F, W, N,65000,119158,8,9
55, M, B, N,51000,130006,9,2
51, F, B, N,35000,126243,7,5
67, M, W, N,55000,19648,9,2
33, M, B, Y,43000,113015,7,0
35, M, B, N,52000,158904,1,3
26, F, W, N,58000,58250,6,7
50, M, W, Y,29000,106228,7,6
42, F, W, Y,53000,117906,7,4
49, M, W, N,51000,76391,6,1
38, M, W, N,31000,61322,9,0
54, M, W, Y,28000,135735,2,7
67, F, B, N,54000,74444,2,9
48, M, B, N,31000,67292,2,4
56, M, W, N,22000,105730,3,7
65, M, W, N,24000,141376,7,6
63, M, B, N,31000,90341,2,9
65, F, W, Y,57000,27275,9,1
40, F, B, N,31000,68242,4,5
59, F, B, N,66000,161678,6,7
54, M, W, Y,32000,51859,5,0
26, F, B, N,22000,169453,2,3
42, F, W, Y,68000,18884,2,4
56, M, W, Y,57000,12400,4,1
65, F, B, Y,23000,125886,0,2
39, F, B, N,69000,141618,2,2
61, F, B, Y,64000,158329,6,0
68, M, B, N,20000,169083,8,2
38, M, W, Y,20000,152634,5,1
31, F, B, N,41000,94098,0,1
36, F, W, Y,61000,165910,1,9
60, M, B, N,50000,160212,6,4
26, F, W, N,40000,88967,1,6
65, M, W, Y,65000,98239,8,2
38, M, B, N,44000,118258,6,6
53, M, W, N,25000,151018,4,2
22, F, B, Y,30000,142348,4,1
51, F, W, Y,61000,75510,9,5
56, F, B, Y,61000,18563,0,9
31, M, B, N,31000,37890,3,0
26, F, B, N,60000,35417,1,2
45, M, B, N,35000,157232,6,4
27, M, W, N,63000,96464,8,0
47, M, B, N,60000,133425,1,1
25, F, B, Y,54000,41189,1,4
34, F, B, Y,41000,114941,7,6
58, F, B, Y,54000,38561,8,4
38, M, W, Y,68000,162090,3,0
34, F, B, N,23000,28881,7,6
60, M, B, Y,36000,21364,6,4
50, M, B, Y,50000,109549,5,2
25, F, B, Y,57000,166523,4,6
40, F, B, Y,41000,120361,7,7
36, M, B, N,51000,142026,9,8
60, F, B, N,43000,83987,8,9
33, M, W, Y,66000,44447,9,4
52, F, W, Y,31000,157224,3,6
45, F, W, N,53000,137485,0,6
59, M, W, N,40000,68681,3,8
43, M, W, Y,34000,36216,6,2
64, F, B, Y,30000,138492,5,0
32, M, W, N,22000,56184,7,0
38, F, B, Y,44000,95700,4,6
67, F, B, N,29000,162983,5,4
69, M, W, N,22000,108937,9,0
30, F, W, N,24000,157935,9,4
56, M, W, Y,61000,166010,8,7
49, M, W, Y,38000,135497,7,8
35, M, W, N,51000,58036,5,2
33, M, B, Y,48000,128025,7,1
31, M, W, Y,56000,23740,5,7
37, M, B, Y,32000,133516,9,5
34, M, W, Y,47000,69542,5,1
43, F, W, Y,31000,161948,3,0
31, M, W, Y,27000,21067,5,0
47, M, W, Y,41000,135857,3,2
35, F, B, N,35000,161685,6,3
23, M, W, N,58000,160760,3,5
53, F, B, N,35000,113731,4,8
29, M, W, N,53000,121062,6,6
41, M, W, N,61000,57999,0,2
24, M, W, N,45000,157061,7,3
57, F, B, Y,48000,107171,4,8
33, M, W, N,66000,98690,5,3
53, M, B, N,41000,88771,1,2
59, M, W, N,47000,131603,3,1
29, F, W, Y,38000,113291,4,5
31, M, W, Y,24000,51242,2,0
69, F, B, N,34000,103114,8,5
58, F, B, N,47000,100517,3,4
56, F, B, N,50000,17841,8,1
34, F, B, N,57000,26699,5,4
62, M, W, N,40000,151672,5,4
23, M, B, Y,22000,73177,0,6
32, M, B, N,20000,118438,0,3
63, F, B, N,42000,141693,5,2
44, F, W, N,63000,139941,5,4
57, F, W, Y,46000,120674,2,7
69, F, B, Y,60000,133196,0,4
68, F, W, N,28000,95301,3,7
57, M, B, Y,63000,132222,8,3
